freq (Hz),v (m/s),Thrust force (N)
301,13,19.94348425
301,14,20.35595785
301,15,20.8062939
301,16,21.29232314
301,17,21.81148313
301,18,22.36172103
301,19,22.94211919
301,20,23.5531429
301,21,24.19757763
301,22,24.87875722
301,23,25.59580861
301,24,26.35684054
301,25,27.17687518
301,26,28.03098562
301,27,28.8789086
301,28,29.76913555
301,29,30.80276541
301,30,31.94489883
301,31,33.00517922
301,32,33.89573055
301,33,34.84093999
301,34,36.2149629
301,35,38.15523309
301,36,40.39684792
301,37,42.44769303
301,38,43.94724734
301,39,44.95977469
301,40,45.93643629
301,41,47.45662836
301,42,50.06982567
301,43,54.19282311
301,44,59.87621921
301,45,66.63705841
301,46,73.64940335
301,47,80.11173216
301,48,85.31633953
301,49,88.31235377
301,50,87.6083714
301,51,81.42174918
301,52,68.49733781
301,53,48.9974665
301,54,24.86283513
301,55,-0.618004414
301,56,-23.82400808
301,57,-41.91470225
301,58,-53.57714496
301,59,-59.18054609
301,60,-60.39126387
301,61,-59.48546975
301,62,-58.64014634
301,63,-59.41443952
301,64,-62.51539812
301,65,-67.83235574
306,0,15.86906632
306,1,16.16866532
306,2,16.46705514
306,3,16.76044588
306,4,17.04500636
306,5,17.31748895
306,6,17.57639219
306,7,17.82341135
306,8,18.06443039
306,9,18.30907785
306,10,18.56855479
306,11,18.85284988
306,12,19.1690516
306,13,19.52124767
306,14,19.91102716
306,15,20.33787075
306,16,20.79973046
306,17,21.29397319
306,18,21.81829158
306,19,22.37137165
306,20,22.95315913
306,21,23.56545467
306,22,24.21217311
306,23,24.89342833
306,24,25.61108377
306,25,26.38231379
306,26,27.20353083
306,27,28.02787652
306,28,28.85461162
306,29,29.78123402
306,30,30.85925323
306,31,31.95571789
306,32,32.89117793
306,33,33.7186176
306,34,34.77059652
306,35,36.35199773
306,36,38.42381587
306,37,40.60030233
306,38,42.4095571
306,39,43.64192805
306,40,44.52291267
306,41,45.55877337
306,42,47.30052635
306,43,50.2453685
306,44,54.7144253
306,45,60.61494361
306,46,67.36282137
306,47,74.14728476
306,48,80.24660702
306,49,84.98906971
306,50,87.39347822
306,51,85.9614641
306,52,79.02120542
306,53,65.5382213
306,54,45.8935596
306,55,22.11708832
306,56,-2.596219647
306,57,-24.85407485
306,58,-42.07166878
306,59,-53.11511655
306,60,-58.4047753
306,61,-59.54143474
306,62,-58.6722021
306,63,-57.84459533
306,64,-58.53451763
306,65,-61.43022093
311,0,15.62922971
311,1,15.92001455
311,2,16.20944119
311,3,16.49384987
311,4,16.76944838
311,5,17.03288066
311,6,17.28232958
311,7,17.5189664
311,8,17.74807096
311,9,17.97883173
311,10,18.22236854
311,11,18.48890308
311,12,18.7858374
311,13,19.11750983
311,14,19.48574664
311,15,19.89028015
311,16,20.3292212
311,17,20.79991486
311,18,21.29985708
311,19,21.82737919
311,20,22.38201347
311,21,22.9647038
311,22,23.57900229
311,23,24.22700037
311,24,24.90701936
311,25,25.63120311
311,26,26.4122694
311,27,27.21631151
311,28,28.00634131
311,29,28.8418727
311,30,29.82336485
311,31,30.90945664
311,32,31.90968711
311,33,32.72876282
311,34,33.56712419
311,35,34.78843297
311,36,36.56406919
311,37,38.69271441
311,38,40.72493456
311,39,42.26576229
311,40,43.2716813
311,41,44.09043418
311,42,45.24200271
311,43,47.23913672
311,44,50.52238387
311,45,55.30609409
311,46,61.36226868
311,47,68.03864228
311,48,74.56499376
311,49,80.29463752
311,50,84.57318478
311,51,86.38484801
311,52,84.23905882
311,53,76.58879095
311,54,62.61451805
311,55,42.89134133
311,56,19.5115474
311,57,-4.435435769
311,58,-25.77845673
311,59,-42.16883983
311,60,-52.63269264
311,61,-57.63178548
311,62,-58.70261308
311,63,-57.87134361
311,64,-57.06484821
311,65,-57.68064413
316,0,15.39748425
316,1,15.67981042
316,2,15.96066415
316,3,16.23651374
316,4,16.50361498
316,5,16.75852463
316,6,16.9991397
316,7,17.22613208
316,8,17.4441764
316,9,17.66198574
316,10,17.89055201
316,11,18.14031058
316,12,18.4189907
316,13,18.73119024
316,14,19.07895919
316,15,19.46227829
316,16,19.87944745
316,17,20.32783513
316,18,20.80479129
316,19,21.30834243
316,20,21.83764954
316,21,22.39304212
316,22,22.97712893
316,23,23.59356361
316,24,24.24044957
316,25,24.92242559
316,26,25.65868063
316,27,26.4372748
316,28,27.20780068
316,29,27.97987885
316,30,28.85675481
316,31,29.88376055
316,32,30.92501095
316,33,31.80064103
316,34,32.54769947
316,35,33.4759879
316,36,34.89788978
316,37,36.82364806
316,38,38.92734351
316,39,40.75357664
316,40,42.02691708
316,41,42.86209658
316,42,43.68377635
316,43,44.99744772
316,44,47.27484739
316,45,50.89290954
316,46,55.95093509
316,47,62.10119411
316,48,68.6559154
316,49,74.90253231
316,50,80.25907012
316,51,84.07190302
316,52,85.29092913
316,53,82.44889267
316,54,74.13436404
316,55,59.73416682
316,56,39.99319659
316,57,17.04246454
316,58,-6.143094702
316,59,-26.6048528
316,60,-42.21180082
316,61,-52.13282214
316,62,-56.86267406
316,63,-57.8750684
316,64,-57.08281896
316,65,-56.30029818
321,0,15.17343834
321,1,15.44764115
321,2,15.72028764
321,3,15.987972
321,4,16.24700595
321,5,16.49387906
321,6,16.72623181
321,7,16.94426328
321,8,17.15204622
321,9,17.35778648
321,10,17.57229934
321,11,17.80620813
321,12,18.06758077
321,13,18.36128905
321,14,18.68959566
321,15,19.05271967
321,16,19.4491722
321,17,19.87638724
321,18,20.33161289
321,19,20.81262501
321,20,21.31823006
321,21,21.84834095
321,22,22.40452113
321,23,22.99088098
321,24,23.60749792
321,25,24.25314714
321,26,24.94433708
321,27,25.68922522
321,28,26.44554487
321,29,27.18183779
321,30,27.96804232
321,31,28.90260845
321,32,29.93795133
321,33,30.88436659
321,34,31.64071419
321,35,32.38504451
321,36,33.4678926
321,37,35.08697311
321,38,37.0979331
321,39,39.09860733
321,40,40.68021573
321,41,41.71118552
321,42,42.4380316
321,43,43.32001512
321,44,44.83297863
321,45,47.4071023
321,46,51.34637903
321,47,56.63171858
321,48,62.81705706
321,49,69.20883529
321,50,75.1612068
321,51,80.14313361
321,52,83.48829537
321,53,84.11638724
321,54,80.59879228
321,55,71.66727932
321,56,56.90413666
321,57,37.20062967
321,58,14.70574149
321,59,-7.726428832
321,60,-27.34046999
321,61,-42.20566738
321,62,-51.61815408
321,63,-56.09839415
321,64,-57.05900891
321,65,-56.30653744
326,0,14.95672512
326,1,15.22312118
326,2,15.48790356
326,3,15.74778986
326,4,15.99915479
326,5,16.23843932
326,6,16.46305607
326,7,16.67275937
326,8,16.87102766
326,9,17.06553188
326,10,17.26686085
326,11,17.48579377
326,12,17.73074518
326,13,18.00687971
326,14,18.31666628
326,15,18.66054703
326,16,19.03725782
326,17,19.44433683
326,18,19.8789702
326,19,20.33873411
326,20,20.82210341
326,21,21.32866969
326,22,21.85916964
326,23,22.41713592
326,24,23.00508469
326,25,23.61954028
326,26,24.26931147
326,27,24.97383671
326,28,25.71178899
326,29,26.43151481
326,30,27.15374173
326,31,27.98592775
326,32,28.96674262
326,33,29.95803899
326,34,30.78055709
326,35,31.45727238
326,36,32.27541804
326,37,33.54992742
326,38,35.33248208
326,39,37.35377066
326,40,39.18571277
326,41,40.50924849
326,42,41.34090875
326,43,42.02157827
326,44,43.01215944
326,45,44.75356749
326,46,47.63258378
326,47,51.87018957
326,48,57.33168671
326,49,63.49777702
326,50,69.69399427
326,51,75.34316972
326,52,79.94990386
326,53,82.82534973
326,54,82.86610593
326,55,78.69660077
326,56,69.19633259
326,57,54.13046534
326,58,34.5143651
326,59,12.49701587
326,60,-9.192433249
326,61,-27.9920444
326,62,-42.15512287
326,63,-51.09106649
326,64,-55.33977019
326,65,-56.25458882
331,0,14.74700053
331,1,15.00588919
331,2,15.2631298
331,3,15.51556079
331,4,15.75962596
331,5,15.99173494
331,6,16.20910021
331,7,16.41106061
331,8,16.60051188
331,9,16.78456676
331,10,16.97353788
331,11,17.17832222
331,12,17.4076838
331,13,17.6671026
331,14,17.95925317
331,15,18.28478246
331,16,18.64265582
331,17,19.03054994
331,18,19.4456269
331,19,19.88530639
331,20,20.34777084
331,21,20.83230661
331,22,21.33912524
331,23,21.8706496
331,24,22.43097326
331,25,23.01771046
331,26,23.63175158
331,27,24.2934848
331,28,25.00434838
331,29,25.71501088
331,30,26.40150078
331,31,27.14324742
331,32,28.0354726
331,33,29.02469166
331,34,29.92270326
331,35,30.62389764
331,36,31.28554225
331,37,32.24318265
331,38,33.71434454
331,39,35.60497058
331,40,37.56157129
331,41,39.17762109
331,42,40.2534511
331,43,40.93947413
331,44,41.63108771
331,45,42.76976041
331,46,44.76164679
331,47,47.94541186
331,48,52.45036081
331,49,58.03522756
331,50,64.13389478
331,51,70.10993413
331,52,75.45104885
331,53,79.68224122
331,54,82.08603971
331,55,81.54518581
331,56,76.7501039
331,57,66.72972021
331,58,51.41830643
331,59,31.93444331
331,60,10.41173613
331,61,-10.5478456
331,62,-28.56586386
331,63,-42.06445333
331,64,-50.55369279
331,65,-54.58751193
336,0,14.54394164
336,1,14.79560618
336,2,15.04560823
336,3,15.29090427
336,4,15.52801244
336,5,15.75332683
336,6,15.96388655
336,7,16.15864496
336,8,16.33993037
336,9,16.51427896
336,10,16.69167832
336,11,16.88309968
336,12,17.09765344
336,13,17.34115931
336,14,17.6165037
336,15,17.92451949
336,16,18.26439786
336,17,18.63398269
336,18,19.03044921
336,19,19.451096
336,20,19.8938623
336,21,20.35771877
336,22,20.84256848
336,23,21.34972689
336,24,21.88352479
336,25,22.44438525
336,26,23.02837556
336,27,23.64936954
336,28,24.32481356
336,29,25.02368093
336,30,25.69548177
336,31,26.37231833
336,32,27.16431487
336,33,28.10316564
336,34,29.04910039
336,35,29.8243241
336,36,30.4394572
336,37,31.15968509
336,38,32.2985096
336,39,33.94203696
336,40,35.87327245
336,41,37.69817971
336,42,39.07311713
336,43,39.93119883
336,44,40.5289092
336,45,41.28103408
336,46,42.59954536
336,47,44.85730308
336,48,48.33742478
336,49,53.072232
336,50,58.72838083
336,51,64.71844674
336,52,70.45669748
336,53,75.48766577
336,54,79.34278126
336,55,81.27338823
336,56,80.15892715
336,57,74.76695917
336,58,64.27501232
336,59,48.77198257
336,60,29.4603102
336,61,8.445226101
336,62,-11.79913236
336,63,-29.06779109
336,64,-41.93757955
336,65,-50.00794626
341,0,14.34724499
341,1,14.59195385
341,2,14.8350029
341,3,15.0734638
341,4,15.30393341
341,5,15.52280484
341,6,15.72696928
341,7,15.91502515
341,8,16.08875192
341,9,16.25409579
341,10,16.42067248
341,11,16.59947929
341,12,16.79996294
341,13,17.02830758
341,14,17.2876248
341,15,17.57891625
341,16,17.90158771
341,17,18.25367221
341,18,18.63239468
341,19,19.03496315
341,20,19.45912136
341,21,19.90352784
341,22,20.36785935
341,23,20.85264045
341,24,21.3613672
341,25,21.89717825
341,26,22.45538542
341,27,23.04071236
341,28,23.67611581
341,29,24.35454826
341,30,25.02144154
341,31,25.6618694
341,32,26.36357114
341,33,27.21749335
341,34,28.16464243
341,35,29.0189614
341,36,29.67157022
341,37,30.26056326
341,38,31.10525506
341,39,32.43744041
341,40,34.2069525
341,41,36.10817949
341,42,37.74867142
341,43,38.87963
341,44,39.56354104
341,45,40.12839657
341,46,40.98239735
341,47,42.50591312
341,48,45.03838432
341,49,48.79856487
341,50,53.72113806
341,51,59.39916347
341,52,65.24672112
341,53,70.73541132
341,54,75.45583725
341,55,78.93396142
341,56,80.39051989
341,57,78.71279925
341,58,72.75463031
341,59,61.8391387
341,60,46.19504273
341,61,27.09090021
341,62,6.592740224
341,63,-12.95248038
341,64,-29.50328692
341,65,-41.77808717
346,0,14.15662523
346,1,14.39463299
346,2,14.63099831
346,3,14.86290498
346,4,15.08703229
346,5,15.29978544
346,6,15.497932
346,7,15.679746
346,8,15.84647969
346,9,16.0034809
346,10,16.15994949
346,11,16.32685691
346,12,16.51396874
346,13,16.72785677
346,14,16.97187792
346,15,17.24718941
346,16,17.5533942
346,17,17.8887287
346,18,18.25050267
346,19,18.63586272
346,20,19.04239573
346,21,19.46847806
346,22,19.91354688
346,23,20.37769825
346,24,20.8631421
346,25,21.37447334
346,26,21.90931493
346,27,22.46495463
346,28,23.06045799
346,29,23.70887268
346,30,24.36990589
346,31,24.9965612
346,32,25.63214693
346,33,26.38795863
346,34,27.28855801
346,35,28.19315338
346,36,28.92613171
346,37,29.48733074
346,38,30.12064772
346,39,31.1349915
346,40,32.6446813
346,41,34.48025206
346,42,36.28524694
346,43,37.70701885
346,44,38.61114106
346,45,39.17165022
346,46,39.75365704
346,47,40.74325775
346,48,42.4912413
346,49,45.3006045
346,50,49.31735852
346,51,54.38301197
346,52,60.03772348
346,53,65.71594153
346,54,70.94792362
346,55,75.35824885
346,56,78.45806872
346,57,79.44069913
346,58,77.21240032
346,59,70.72032904
346,60,59.42838567
346,61,43.69032191
346,62,24.82471253
346,63,4.849510334
346,64,-14.01379282
346,65,-29.87743331
351,0,13.97181376
351,1,14.20336212
351,2,14.43329789
351,3,14.65891391
351,4,14.87697479
351,5,15.0839097
351,6,15.27638543
351,7,15.45238208
351,8,15.61264874
351,9,15.76193153
351,10,15.90897404
351,11,16.06466729
351,12,16.23907074
351,13,16.4391637
351,14,16.66857459
351,15,16.92860883
351,16,17.21904483
351,17,17.5383283
351,18,17.88388621
351,19,18.25283374
351,20,18.64262939
351,21,19.05141453
351,22,19.47834621
351,23,19.92332638
351,24,20.38739962
351,25,20.875106
351,26,21.38751885
351,27,21.91856007
351,28,22.47816742
351,29,23.08988233
351,30,23.73701215
351,31,24.36192838
351,32,24.95985916
351,33,25.62551134
351,34,26.44469008
351,35,27.35333286
351,36,28.16807232
351,37,28.77779677
351,38,29.3030059
351,39,30.04603902
351,40,31.24828681
351,41,32.89750771
351,42,34.73374361
351,43,36.38674857
351,44,37.57563827
351,45,38.28565373
351,46,38.77496587
351,47,39.41698789
351,48,40.56937509
351,49,42.55603594
351,50,45.63770726
351,51,49.88145468
351,52,55.04487541
351,53,60.63634463
351,54,66.12491781
351,55,71.09650336
351,56,75.19738714
351,57,77.917297
351,58,78.42735344
351,59,75.66341115
351,60,68.67096522
351,61,57.04840269
351,62,41.26000138
351,63,22.65988054
351,64,3.210784897
351,65,-14.98868874
356,0,13.79255754
356,1,14.01787619
356,2,14.24162264
356,3,14.46119562
356,4,14.67344727
356,5,14.87484139
356,6,15.06196539
356,7,15.23253541
356,8,15.38682363
356,9,15.52897597
356,10,15.66724351
356,11,15.81238074
356,12,15.9747086
356,13,16.16162892
356,14,16.37707255
356,15,16.62249294
356,16,16.89782021
356,17,17.2017067
356,18,17.53172489
356,19,17.88499011
356,20,18.2588542
356,21,18.6512718
356,22,19.06110238
356,23,19.48812039
356,24,19.93262349
356,25,20.39803469
356,26,20.88824256
356,27,21.39794234
356,28,21.92756096
356,29,22.50060839
356,30,23.12348263
356,31,23.74773367
356,32,24.3319575
356,33,24.93012871
356,34,25.65331763
356,35,26.51893387
356,36,27.38572382
356,37,28.0808482
356,38,28.59479126
356,39,29.15108799
356,40,30.05158213
356,41,31.43335872
356,42,33.16958456
356,43,34.94255866
356,44,36.40273766
356,45,37.36398653
356,46,37.92271229
356,47,38.39012997
356,48,39.12768609
356,49,40.4646285
356,50,42.69899166
356,51,46.04171826
356,52,50.47817625
356,53,55.69519704
356,54,61.18933301
356,55,66.47369601
356,56,71.18360639
356,57,74.97551724
356,58,77.31380516
356,59,77.35408209
356,60,74.0715457
356,61,66.61310582
356,62,54.70421699
356,63,38.90566864
356,64,20.5942346
356,65,1.671861605
361,0,13.61861798
361,1,13.83792539
361,2,14.05570983
361,3,14.26947264
361,4,14.47615518
361,5,14.67226526
361,6,14.85433089
361,7,15.01983353
361,8,15.16859638
361,9,15.30417128
361,10,15.43428536
361,11,15.5695
361,12,15.72035824
361,13,15.8946932
361,14,16.09677221
361,15,16.32820473
361,16,16.58904906
361,17,16.87815346
361,18,17.19325867
361,19,17.53151277
361,20,17.89018083
361,21,18.26706834
361,22,18.66075823
361,23,19.07085158
361,24,19.49732222
361,25,19.94213015
361,26,20.410386
361,27,20.90015206
361,28,21.40555279
361,29,21.94245227
361,30,22.5325891
361,31,23.14918437
361,32,23.73388018
361,33,24.29271093
361,34,24.92592552
361,35,25.71350132
361,36,26.58677972
361,37,27.36554102
361,38,27.93733597
361,39,28.40659243
361,40,29.05832513
361,41,30.13960713
361,42,31.67067715
361,43,33.43416982
361,44,35.08713628
361,45,36.33116399
361,46,37.08653558
361,47,37.54135011
361,48,38.03062668
361,49,38.89260985
361,50,40.43128202
361,51,42.91703538
361,52,46.50328624
361,53,51.09503939
361,54,56.32411432
361,55,61.69281906
361,56,66.76323109
361,57,71.21170409
361,58,74.69469268
361,59,76.64977036
361,60,76.22465215
361,61,72.44250133
361,62,64.55294274
361,63,52.40025456
361,64,36.62837581
361,65,18.62535833
366,0,13.44976993
366,1,13.66327409
366,2,13.87531182
366,3,14.08348377
366,4,14.28482164
366,5,14.47588547
366,6,14.6531624
366,7,14.81392759
366,8,14.9575845
366,9,15.0871013
366,10,15.20965485
366,11,15.3355575
366,12,15.47552871
366,13,15.63783439
366,14,15.82711356
366,15,16.04514815
366,16,16.29210386
366,17,16.5670069
366,18,16.8677822
366,19,17.19164329
366,20,17.53578977
366,21,17.89790215
366,22,18.2763344
366,23,18.67044
366,24,19.08011983
366,25,19.50611866
366,26,19.95314933
366,27,20.42316024
366,28,20.90857267
366,29,21.41471294
366,30,21.96798214
366,31,22.56630409
366,32,23.15471822
366,33,23.69917469
366,34,24.26347951
366,35,24.95721241
366,36,25.79072871
366,37,26.62282787
366,38,27.28392595
366,39,27.75644531
366,40,28.2445939
366,41,29.04125497
366,42,30.30153664
366,43,31.93647098
366,44,33.66663739
366,45,35.15451025
366,46,36.17709427
366,47,36.76053284
366,48,37.15867485
366,49,37.70693103
366,50,38.71670129
366,51,40.47010394
366,52,43.20541038
366,53,47.01209049
366,54,51.72020438
366,55,56.92352831
366,56,62.14450742
366,57,66.99509763
366,58,71.18316781
366,59,74.35678662
366,60,75.92743258
366,61,75.04298401
366,62,70.78191065
366,63,62.4962693
366,64,50.14036647
366,65,34.42869593
371,0,13.28580075
371,1,13.49369984
371,2,13.70019501
371,3,13.9029829
371,4,14.09918611
371,5,14.28542417
371,6,14.45816028
371,7,14.61449071
371,8,14.75342923
371,9,14.8773748
371,10,14.99293297
371,11,15.11011288
371,12,15.2397593
371,13,15.39056435
371,14,15.56757329
371,15,15.7727651
371,16,16.00639698
371,17,16.26764944
371,18,16.5546398
371,19,16.86467822
371,20,17.1949234
371,21,17.54294513
371,22,17.90692094
371,23,18.28591549
371,24,18.6798058
371,25,19.08864259
371,26,19.51572831
371,27,19.96576763
371,28,20.43339501
371,29,20.91493947
371,30,21.43204584
371,31,22.00217482
371,32,22.58874802
371,33,23.13498517
371,34,23.6579476
371,35,24.26198445
371,36,25.02073068
371,37,25.86142275
371,38,26.60736808
371,39,27.14554466
371,40,27.56575983
371,41,28.13566474
371,42,29.10476048
371,43,30.52086227
371,44,32.20572222
371,45,33.84640996
371,46,35.13883668
371,47,35.95122785
371,48,36.40392938
371,49,36.78912229
371,50,37.42694158
371,51,38.60337539
371,52,40.58039793
371,53,43.55783265
371,54,47.55728063
371,55,52.34283396
371,56,57.48708937
371,57,62.543403
371,58,67.17124674
371,59,71.10020028
371,60,73.96353501
371,61,75.14912865
371,62,73.81312862
371,63,69.09529656
371,64,60.4484646
371,65,47.92785873
376,0,13.12650946
376,1,13.32899248
376,2,13.53013886
376,3,13.72773792
376,4,13.91900327
376,5,14.10062012
376,6,14.26904333
376,7,14.42121636
376,8,14.55579394
376,9,14.6746238
376,10,14.78372462
376,11,14.8927508
376,12,15.01261689
376,13,15.15242622
376,14,15.31766218
376,15,15.51053267
376,16,15.73137735
376,17,15.97950356
376,18,16.25322083
376,19,16.54996431
376,20,16.86687938
376,21,17.2014358
376,22,17.55167529
376,23,17.91638499
376,24,18.29533643
376,25,18.68836907
376,26,19.09715191
376,27,19.52728962
376,28,19.97763234
376,29,20.43975473
376,30,20.9251105
376,31,21.46084017
376,32,22.03517974
376,33,22.58866957
376,34,23.09597723
376,35,23.62968911
376,36,24.2967797
376,37,25.10074511
376,38,25.90090683
376,39,26.5313219
376,40,26.96751212
376,41,27.39545847
376,42,28.09766889
376,43,29.24316769
376,44,30.77635648
376,45,32.45453539
376,46,33.9583443
376,47,35.04113455
376,48,35.66801323
376,49,36.03374788
376,50,36.44427702
376,51,37.19649964
376,52,38.55475114
376,53,40.76000871
376,54,43.96672614
376,55,48.12791232
376,56,52.95334802
376,57,58.01009734
376,58,62.88953616
376,59,67.29381185
376,60,70.96480455
376,61,73.51658453
376,62,74.31731522
376,63,72.53923891
376,64,67.38803172
376,65,58.4144852
381,0,12.97170596
381,1,13.16895328
381,2,13.36493498
381,3,13.55752973
381,4,13.74404189
381,5,13.92122758
381,6,14.08554744
381,7,14.23381695
381,8,14.36436262
381,9,14.47850204
381,10,14.58165696
381,11,14.68307897
381,12,14.79369357
381,13,14.92299182
381,14,15.07692267
381,15,15.25796077
381,16,15.46652751
381,17,15.70202809
381,18,15.96295552
381,19,16.24689402
381,20,16.55100535
381,21,16.87267146
381,22,17.20982115
381,23,17.56101366
381,24,17.92580314
381,25,18.30408429
381,26,18.69627104
381,27,19.10719621
381,28,19.53983258
381,29,19.98575359
381,30,20.44551657
381,31,20.94552618
381,32,21.49670235
381,33,22.05360788
381,34,22.56317711
381,35,23.05333712
381,36,23.63113288
381,37,24.3635009
381,38,25.17406999
381,39,25.88998364
381,40,26.39829712
381,41,26.77556675
381,42,27.27228206
381,43,28.13768695
381,44,29.44279619
381,45,31.04487806
381,46,32.66197779
381,47,33.99352552
381,48,34.86832052
381,49,35.34370602
381,50,35.66501718
381,51,36.13308717
381,52,37.0198567
381,53,38.5717494
381,54,41.0053535
381,55,44.42352469
381,56,48.71334622
381,57,53.5435745
381,58,58.4893404
381,59,63.18370394
381,60,67.36496196
381,61,70.77878118
381,62,73.01753999
381,63,73.43458108
381,64,71.22553749
381,65,65.66530306
386,0,12.82121029
386,1,13.01339418
386,2,13.2043863
386,3,13.39215137
386,4,13.57408384
386,5,13.7470151
386,6,13.90742435
386,7,14.05202251
386,8,14.17883851
386,9,14.28868364
386,10,14.38637794
386,11,14.48072636
386,12,14.58260446
386,13,14.70185919
386,14,14.84492653
386,15,15.01458997
386,16,15.2113611
386,17,15.43471496
386,18,15.68331122
386,19,15.95490154
386,20,16.24669464
386,21,16.556001
386,22,16.88064527
386,23,17.21901908
386,24,17.57039053
386,25,17.93473972
386,26,18.31184819
386,27,18.70484531
386,28,19.11926761
386,29,19.55017331
386,30,19.99027224
386,31,20.45758357
386,32,20.97752445
386,33,21.5281265
386,34,22.04762748
386,35,22.5203562
386,36,23.0264866
386,37,23.66943337
386,38,24.44610647
386,39,25.21677213
386,40,25.81943055
386,41,26.22374251
386,42,26.59859276
386,43,27.21509771
386,44,28.25265787
386,45,29.68488911
386,46,31.30360103
386,47,32.81147471
386,48,33.9494089
386,49,34.63173827
386,50,34.9946607
386,51,35.31026468
386,52,35.86228692
386,53,36.90001757
386,54,38.65410676
386,55,41.31151015
386,56,44.91901622
386,57,49.30358615
386,58,54.10680572
386,59,58.92289615
386,60,63.42723874
386,61,67.38679798
386,62,70.54374538
386,63,72.46800748
386,64,72.50364988
386,65,69.87628258
391,0,12.67485197
391,1,12.8621371
391,2,13.04830634
391,3,13.23140716
391,4,13.40892315
391,5,13.57776458
391,6,13.73444056
391,7,13.87557944
391,8,13.99894284
391,9,14.10486176
391,10,14.19755499
391,11,14.28534172
391,12,14.37898575
391,13,14.48865037
391,14,14.6212727
391,15,14.77998957
391,16,14.9654207
391,17,15.17708634
391,18,15.413789
391,19,15.67345903
391,20,15.95338242
391,21,16.25081907
391,22,16.5634918
391,23,16.88967237
391,24,17.22834252
391,25,17.57944771
391,26,17.94267804
391,27,18.31937011
391,28,18.715575
391,29,19.13119379
391,30,19.55594254
391,31,19.99625591
391,32,20.48153796
391,33,21.01435447
391,34,21.5418739
391,35,22.01660511
391,36,22.47686108
391,37,23.03105612
391,38,23.7392147
391,39,24.52185138
391,40,25.2101917
391,41,25.69191675
391,42,26.03161394
391,43,26.46299729
391,44,27.23285782
391,45,28.43152689
391,46,29.94824647
391,47,31.5317483
391,48,32.8917521
391,49,33.82931191
391,50,34.34545629
391,51,34.63604538
391,52,34.97946248
391,53,35.63686972
391,54,36.83894237
391,55,38.80035873
391,56,41.67237349
391,57,45.4437003
391,58,49.88954151
391,59,54.63777438
391,60,59.30991531
391,61,63.62181098
391,62,67.36128645
391,63,70.26115687
391,64,71.86963089
391,65,71.52737464
396,0,12.5324694
396,1,12.71501326
396,2,12.89651845
396,3,13.07511195
396,4,13.24836525
396,5,13.41327027
396,6,13.56637626
396,7,13.70424941
396,8,13.82441362
396,9,13.92674747
396,10,14.01487377
396,11,14.09659213
396,12,14.18249293
396,13,14.28300927
396,14,14.40558526
396,15,14.55375575
396,16,14.72827592
396,17,14.92869212
396,18,15.15392049
396,19,15.40207326
396,20,15.67054235
396,21,15.95656168
396,22,16.25775514
396,23,16.5723002
396,24,16.89894431
396,25,17.2374448
396,26,17.58768186
396,27,17.94970821
396,28,18.32841452
396,29,18.72788068
396,30,19.13944249
396,31,19.55911941
396,32,20.01104717
396,33,20.51644905
396,34,21.04332867
396,35,21.52983695
396,36,21.97050003
396,37,22.45181103
396,38,23.07283128
396,39,23.82421773
396,40,24.56755853
396,41,25.14502707
396,42,25.52134993
396,43,25.84945072
396,44,26.3883673
396,45,27.32483798
396,46,28.65790252
396,47,30.21133134
396,48,31.71194277
396,49,32.89726283
396,50,33.64136365
396,51,34.02461044
396,52,34.28104992
396,53,34.68027731
396,54,35.46050365
396,55,36.83762905
396,56,39.00783708
396,57,42.08087397
396,58,45.98813159
396,59,50.46320851
396,60,55.13256684
396,61,59.65040434
396,62,63.76926816
396,63,67.2902238
396,64,69.93235658
396,65,71.22412075
