freq (Hz),v (m/s),Thrust force (N)
301,20,31.66372245
301,21,32.54272914
301,22,33.4693707
301,23,34.44693985
301,24,35.47620834
301,25,36.55726526
301,26,37.70008961
301,27,38.89516928
301,28,40.13450169
301,29,41.47624815
301,30,42.92229909
301,31,44.35619838
301,32,45.81850936
301,33,47.57606092
301,34,49.68036574
301,35,51.77294054
301,36,53.58036813
301,37,55.42128912
301,38,57.95188076
301,39,61.47488241
301,40,65.59682738
301,41,69.48343117
301,42,72.57796907
301,43,75.06048821
301,44,77.70863891
301,45,81.74027076
301,46,88.52132776
301,47,98.64202283
301,48,111.2215557
301,49,124.4027223
301,50,136.0935958
301,51,143.5743801
301,52,142.6755215
301,53,128.5792542
301,54,98.70230911
301,55,55.53425194
301,56,6.812039166
301,57,-37.54090115
301,58,-69.81877998
301,59,-87.60088864
301,60,-93.96151946
301,61,-95.17716596
301,62,-97.51909259
301,63,-104.7792977
301,64,-117.3953181
301,65,-133.0897863
306,0,21.38857568
306,1,21.78009143
306,2,22.16961813
306,3,22.55213316
306,4,22.92253656
306,5,23.27650661
306,6,23.6121083
306,7,23.93182964
306,8,24.2440264
306,9,24.56239433
306,10,24.90297041
306,11,25.28009314
306,12,25.70371702
306,13,26.17905466
306,14,26.70749842
306,15,27.28765948
306,16,27.91638563
306,17,28.58986327
306,18,29.30472373
306,19,30.05911253
306,20,30.8533074
306,21,31.68928021
306,22,32.56963791
306,23,33.49736586
306,24,34.47487524
306,25,35.50036356
306,26,36.58073089
306,27,37.71943651
306,28,38.89537388
306,29,40.13758998
306,30,41.5012725
306,31,42.90952309
306,32,44.2793615
306,33,45.789536
306,34,47.67141229
306,35,49.77206608
306,36,51.68618505
306,37,53.35924057
306,38,55.31101563
306,39,58.12196872
306,40,61.84460457
306,41,65.8856947
306,42,69.44176199
306,43,72.19037084
306,44,74.50950795
306,45,77.26882006
306,46,81.72016769
306,47,89.08822305
306,48,99.6284895
306,49,112.2121101
306,50,124.9944491
306,51,135.9688
306,52,142.3891668
306,53,140.1061521
306,54,124.6338449
306,55,93.97681057
306,56,51.06893564
306,57,3.591401891
306,58,-39.06899524
306,59,-69.86603343
306,60,-86.77082083
306,61,-92.82854568
306,62,-93.99487131
306,63,-96.19198781
306,64,-103.0446132
306,65,-115.0602082
311,0,21.06529469
311,1,21.44524007
311,2,21.82301673
311,3,22.19377256
311,4,22.55245412
311,5,22.89458274
311,6,23.21777653
311,7,23.52377892
311,8,23.82007551
311,9,24.11970913
311,10,24.43857654
311,11,24.79136719
311,12,25.18856753
311,13,25.63584396
311,14,26.13493911
311,15,26.68474509
311,16,27.28227534
311,17,27.92370069
311,18,28.60539149
311,19,29.32493863
311,20,30.08194934
311,21,30.87791542
311,22,31.7152772
311,23,32.59665193
311,24,33.52521789
311,25,34.50017228
311,26,35.5227436
311,27,36.60373043
311,28,37.72821998
311,29,38.89072238
311,30,40.1549311
311,31,41.51868971
311,32,42.85894969
311,33,44.20449841
311,34,45.8196936
311,35,47.79341242
311,36,49.80313373
311,37,51.52229964
311,38,53.14809179
311,39,55.29711015
311,40,58.38608385
311,41,62.22233722
311,42,66.08481606
311,43,69.28428757
311,44,71.7355793
311,45,73.96559263
311,46,76.91370906
311,47,81.83673533
311,48,89.76943029
311,49,100.640067
311,50,113.1398177
311,51,125.4766978
311,52,135.7119966
311,53,141.0607075
311,54,137.4209953
311,55,120.663066
311,56,89.35081005
311,57,46.79586081
311,58,0.577181909
311,59,-40.4460243
311,60,-69.83950141
311,61,-85.92308565
311,62,-91.70208957
311,63,-92.82860132
311,64,-94.89762894
311,65,-101.3734151
316,0,20.75291402
316,1,21.12175916
316,2,21.48830148
316,3,21.84785738
316,4,22.19543309
316,5,22.52642352
316,6,22.8380429
316,7,23.13132702
316,8,23.41289281
316,9,23.69508182
316,10,23.99357982
316,11,24.32338727
316,12,24.69553122
316,13,25.11615207
316,14,25.58734628
316,15,26.10829191
316,16,26.67619418
316,17,27.2872579
316,18,27.93767534
316,19,28.62458111
316,20,29.34692967
316,21,30.10567445
316,22,30.90301628
316,23,31.74137299
316,24,32.62378735
316,25,33.55160132
316,26,34.52237561
316,27,35.54565932
316,28,36.62117666
316,29,37.72527497
316,30,38.89381619
316,31,40.18227709
316,32,41.50789335
316,33,42.77969929
316,34,44.16455346
316,35,45.90793185
316,36,47.90356039
316,37,49.75241572
316,38,51.3082053
316,39,52.98703671
316,40,55.38911461
316,41,58.71943398
316,42,62.5715624
316,43,66.17759616
316,44,69.02298494
316,45,71.23584972
316,46,73.44955771
316,47,76.65835152
316,48,82.08868551
316,49,90.54558516
316,50,101.6551484
316,51,113.994417
316,52,125.8486829
316,53,135.325598
316,54,139.5951198
316,55,134.6323225
316,56,116.6813474
316,57,84.83245874
316,58,42.71247979
316,59,-2.24063104
316,60,-41.68269265
316,61,-69.74618696
316,62,-85.06082232
316,63,-90.5832279
316,64,-91.67831477
316,65,-93.63431493
321,0,20.45090635
321,1,20.80909436
321,2,21.16488525
321,3,21.51376146
321,4,21.85080064
321,5,22.17129976
321,6,22.4721114
321,7,22.75360305
321,8,23.02153073
321,9,23.28749192
321,10,23.56688926
321,11,23.8749863
321,12,24.22335435
321,13,24.61863118
321,14,25.06327346
321,15,25.55674612
321,16,26.09646533
321,17,26.67871011
321,18,27.29956284
321,19,27.95579975
321,20,28.64577058
321,21,29.36984896
321,22,30.12990265
321,23,30.92827573
321,24,31.76752712
321,25,32.65053674
321,26,33.57480891
321,27,34.54371991
321,28,35.56789017
321,29,36.62681344
321,30,37.71886455
321,31,38.91281769
321,32,40.20214177
321,33,41.45807566
321,34,42.69838929
321,35,44.1825706
321,36,46.03191459
321,37,47.96414643
321,38,49.61909673
321,39,51.08211228
321,40,52.90655813
321,41,55.58242714
321,42,59.09055285
321,43,62.86045745
321,44,66.15798845
321,45,68.67476207
321,46,70.71251516
321,47,72.98033509
321,48,76.51416323
321,49,82.46996886
321,50,91.39593308
321,51,102.6547903
321,52,114.7685415
321,53,126.1106328
321,54,134.8122714
321,55,137.9989821
321,56,131.752432
321,57,112.7021168
321,58,80.42850044
321,59,38.81547611
321,60,-4.871863218
321,61,-42.78904345
321,62,-69.59251032
321,63,-84.18685477
321,64,-89.47290541
321,65,-90.54395912
326,0,20.15877764
326,1,20.5067267
326,2,20.85221891
326,3,21.19090003
326,4,21.51792938
326,5,21.82853248
326,6,22.11924134
326,7,22.38979638
326,8,22.6451064
326,9,22.89598832
326,10,23.15748942
326,11,23.44508073
326,12,23.77087517
326,13,24.14203348
326,14,24.56138297
326,15,25.02867381
326,16,25.54154602
326,17,26.09638552
326,18,26.68921985
326,19,27.31655596
326,20,27.97621218
326,21,28.66795871
326,22,29.39325582
326,23,30.15436068
326,24,30.95348398
326,25,31.79381971
326,26,32.67515077
326,27,33.5952732
326,28,34.56635171
326,29,35.58319252
326,30,36.62079866
326,31,37.72225809
326,32,38.94256277
326,33,40.19345683
326,34,41.37703291
326,35,42.64801093
326,36,44.26176059
326,37,46.15593618
326,38,47.94892594
326,39,49.42193424
326,40,50.88416066
326,41,52.92396989
326,42,55.86090392
326,43,59.46532146
326,44,63.06482326
326,45,66.02918568
326,46,68.25885885
326,47,70.18544439
326,48,72.57487456
326,49,76.4885864
326,50,82.97042187
326,51,92.29945932
326,52,103.6229706
326,53,115.45724
326,54,126.2634548
326,55,134.1749208
326,56,136.2793076
326,57,128.7935326
326,58,108.7377652
326,59,76.14437905
326,60,35.10089693
326,61,-7.326107488
326,62,-43.77448313
326,63,-69.3843555
326,64,-83.30372147
326,65,-88.37194785
331,0,19.87606458
331,1,20.21416981
331,2,20.54978842
331,3,20.8787264
331,4,21.19623367
331,5,21.4974888
331,6,21.77874282
331,7,22.03915182
331,8,22.28279649
331,9,22.51968342
331,10,22.76443357
331,11,23.0326629
331,12,23.33701567
331,13,23.68520217
331,14,24.08043579
331,15,24.52274924
331,16,25.01001368
331,17,25.53874838
331,18,26.10497044
331,19,26.70499332
331,20,27.33619186
331,21,27.99773421
331,22,28.69061938
331,23,29.41692044
331,24,30.17875797
331,25,30.97883224
331,26,31.81931641
331,27,32.69623165
331,28,33.61599245
331,29,34.58772334
331,30,35.58553297
331,31,36.6129141
331,32,37.74309787
331,33,38.96490968
331,34,40.14471431
331,35,41.29006544
331,36,42.65366338
331,37,44.38435368
331,38,46.24204232
331,39,47.84955897
331,40,49.19354286
331,41,50.74851505
331,42,53.04311441
331,43,56.20006074
331,44,59.8107705
331,45,63.16962741
331,46,65.80140716
331,47,67.79491509
331,48,69.67293329
331,49,72.24792071
331,50,76.58490726
331,51,83.57660408
331,52,93.23584057
331,53,104.5466166
331,54,116.0574964
331,55,126.3084894
331,56,133.4166935
331,57,134.4435039
331,58,125.7676354
331,59,104.7996313
331,60,71.98434756
331,61,31.5642716
331,62,-9.612684925
331,63,-44.64781285
331,64,-69.12711315
331,65,-82.41370293
336,0,19.60233228
336,1,19.93096742
336,2,20.257112
336,3,20.5767289
336,4,20.88516628
336,5,21.17757822
336,6,21.44997276
336,7,21.70096525
336,8,21.93383244
336,9,22.15774782
336,10,22.38683765
336,11,22.63679413
336,12,22.92077419
336,13,23.24706348
336,14,23.61928249
336,15,24.03774452
336,16,24.50055396
336,17,25.0043845
336,18,25.54527895
336,19,26.11941911
336,20,26.72382643
336,21,27.35709946
336,22,28.01973176
336,23,28.71351441
336,24,29.4405958
336,25,30.20308974
336,26,31.00427278
336,27,31.84194974
336,28,32.71528598
336,29,33.63853178
336,30,34.60061163
336,31,35.57657658
336,32,36.61689237
336,33,37.77529655
336,34,38.95843825
336,35,40.06245579
336,36,41.22990694
336,37,42.72235474
336,38,44.51791838
336,39,46.26038279
336,40,47.67679504
336,41,48.97216099
336,42,50.69857554
336,43,53.25604294
336,44,56.57041193
336,45,60.09835249
336,46,63.16911221
336,47,65.48939348
336,48,67.30179247
336,49,69.19176757
336,50,72.01168901
336,51,76.80229039
336,52,84.27273741
336,53,94.18618116
336,54,105.4154587
336,55,116.5677809
336,56,126.2473439
336,57,132.5409992
336,58,132.4993208
336,59,122.6864559
336,60,100.8980027
336,61,67.95157629
336,62,28.20071727
336,63,-11.7406157
336,64,-45.41725857
336,65,-68.82571983
341,0,19.33717209
341,1,19.65669109
341,2,19.97373771
341,3,20.28442818
341,4,20.58421534
341,5,20.86824925
341,6,21.13233116
341,7,21.37457966
341,8,21.59749623
341,9,21.80940569
341,10,22.02387482
341,11,22.25659856
341,12,22.52121863
341,13,22.82661956
341,14,23.17685533
341,15,23.57252042
341,16,24.01195016
341,17,24.49198865
341,18,25.00873441
341,19,25.55828675
341,20,26.13739661
341,21,26.74415398
341,22,27.3785121
341,23,28.04191542
341,24,28.73648572
341,25,29.46407132
341,26,30.22772231
341,27,31.02830404
341,28,31.86098515
341,29,32.7357934
341,30,33.65886855
341,31,34.59954616
341,32,35.56752071
341,33,36.63972488
341,34,37.80013924
341,35,38.91104835
341,36,39.97060938
341,37,41.22324179
341,38,42.8407095
341,39,44.6252602
341,40,46.1963234
341,41,47.45681478
341,42,48.79367432
341,43,50.74540842
341,44,53.54555173
341,45,56.94077551
341,46,60.30633739
341,47,63.06569933
341,48,65.1101186
341,49,66.79704059
341,50,68.75726696
341,51,71.87551464
341,52,77.13604228
341,53,85.04165996
341,54,95.13352433
341,55,106.2217655
341,56,116.9876577
341,57,126.0817892
341,58,131.55153
341,59,130.4547894
341,60,119.5613278
341,61,97.04213163
341,62,64.04825867
341,63,25.00503202
341,64,-13.71859798
341,65,-46.09050154
346,0,19.08019973
346,1,19.39093809
346,2,19.69924118
346,3,20.00137472
346,4,20.29290157
346,5,20.56898634
346,6,20.82525776
346,7,21.05938156
346,8,21.27311656
346,9,21.47393047
346,10,21.67477064
346,11,21.89125753
346,12,22.13748043
346,13,22.42294203
346,14,22.75216125
346,15,23.1260183
346,16,23.54307397
346,17,24.00035364
346,18,24.4940369
346,19,25.02017962
346,20,25.57533257
346,21,26.15715644
346,22,26.76505003
346,23,27.40006688
346,24,28.06417881
346,25,28.75927512
346,26,29.4876179
346,27,30.25223395
346,28,31.04879284
346,29,31.87905224
346,30,32.7583357
346,31,33.66906392
346,32,34.58782172
346,33,35.57235492
346,34,36.67441015
346,35,37.7959563
346,36,38.82810304
346,37,39.90140113
346,38,41.28041137
346,39,42.97985059
346,40,44.6742448
346,41,46.05313755
346,42,47.22442195
346,43,48.68591243
346,44,50.88848737
346,45,53.88794078
346,46,57.28139298
346,47,60.42107915
346,48,62.86812073
346,49,64.6810343
346,50,66.29679619
346,51,68.38321514
346,52,71.84555938
346,53,77.5780794
346,54,85.86571956
346,55,96.06315165
346,56,106.960008
346,57,117.3174577
346,58,125.8137069
346,59,130.4522778
346,60,128.3181531
346,61,116.4031305
346,62,93.24026177
346,63,60.27571306
346,64,21.97177669
346,65,-15.55499359
351,0,18.83105346
351,1,19.13332959
351,2,19.43322351
351,3,19.72714653
351,4,20.01077579
351,5,20.27930712
351,6,20.52822896
351,7,20.75479771
351,8,20.96006541
351,9,21.15064122
351,10,21.33879874
351,11,21.54000457
351,12,21.76874899
351,13,22.03516623
351,14,22.34427555
351,15,22.69725299
351,16,23.09287723
351,17,23.52836081
351,18,23.99998593
351,19,24.50379646
351,20,25.03619966
351,21,25.59451113
351,22,26.17759277
351,23,26.78606301
351,24,27.42164694
351,25,28.08635334
351,26,28.7818487
351,27,29.5116125
351,28,30.27454275
351,29,31.06599741
351,30,31.89972283
351,31,32.7773886
351,32,33.66453062
351,33,34.5779084
351,34,35.59731076
351,35,36.70174315
351,36,37.7501567
351,37,38.73213133
351,38,39.88268116
351,39,41.39218594
351,40,43.10410941
351,41,44.64520726
351,42,45.85020738
351,43,47.01546298
351,44,48.6659087
351,45,51.11761579
351,46,54.25578078
351,47,57.56662007
351,48,60.43710377
351,49,62.58926664
351,50,64.21895259
351,51,65.81589022
351,52,68.08166213
351,53,71.92464677
351,54,78.11754974
351,55,86.72755181
351,56,96.96269798
351,57,107.6264966
351,58,117.5580193
351,59,125.4450707
351,60,129.2475416
351,61,126.0977964
351,62,113.2222283
351,63,89.49966535
351,64,56.63447977
351,65,19.09534613
356,0,18.58939249
356,1,18.88350883
356,2,19.17530945
356,3,19.46134712
356,4,19.73741659
356,5,19.9987598
356,6,20.24075506
356,7,20.46029211
356,8,20.65775482
356,9,20.83889913
356,10,21.01527701
356,11,21.20212086
356,12,21.41426662
356,13,21.66248593
356,14,21.95233637
356,15,22.28530639
356,16,22.66038467
356,17,23.07497168
356,18,23.5254703
356,19,24.0079386
356,20,24.51868443
356,21,25.05475675
356,22,25.61453024
356,23,26.19814325
356,24,26.80702567
356,25,27.44319789
356,26,28.10819999
356,27,28.8047567
356,28,29.53502754
356,29,30.29281412
356,30,31.08355848
356,31,31.92225697
356,32,32.78462141
356,33,33.6502525
356,34,34.58385235
356,35,35.63449565
356,36,36.69989932
356,37,37.66700485
356,38,38.65464998
356,39,39.92767393
356,40,41.53336768
356,41,43.18019717
356,42,44.53473121
356,43,45.61777756
356,44,46.86059792
356,45,48.73966487
356,46,51.41522493
356,47,54.62063434
356,48,57.7769023
356,49,60.35619491
356,50,62.24417446
356,51,63.73950493
356,52,65.36798172
356,53,67.86264138
356,54,72.11226666
356,55,78.74154449
356,56,87.61070895
356,57,97.82211756
356,58,108.2190195
356,59,117.7104941
356,60,124.9779529
356,61,127.9419262
356,62,123.8021718
356,63,110.0284241
356,64,85.82668702
356,65,53.12441255
361,0,18.35489551
361,1,18.6411396
361,2,18.92514563
361,3,19.20360358
361,4,19.47242826
361,5,19.7269209
361,6,19.96237769
361,7,20.17536326
361,8,20.36563412
361,9,20.53810459
361,10,20.70356408
361,11,20.87693118
361,12,21.07332391
361,13,21.30414852
361,14,21.57553966
361,15,21.88932189
361,16,22.24468738
361,17,22.63922057
361,18,23.06945941
361,19,23.53149883
361,20,24.02158137
361,21,24.53655577
361,22,25.07438154
361,23,25.63468736
361,24,26.21857782
361,25,26.82793693
361,26,27.46448719
361,27,28.12997857
361,28,28.82812714
361,29,29.55535184
361,30,30.30853287
361,31,31.10469378
361,32,31.93972084
361,33,32.77661054
361,34,33.63980004
361,35,34.61103846
361,36,35.66429677
361,37,36.65589057
361,38,37.56762674
361,39,38.62430502
361,40,40.03099891
361,41,41.67037235
361,42,43.18463277
361,43,44.3554326
361,44,45.39014081
361,45,46.78156597
361,46,48.90343601
361,47,51.75869489
361,48,54.95563162
361,49,57.89982443
361,50,60.1858154
361,51,61.84843738
361,52,63.25701996
361,53,64.9656077
361,54,67.73386967
361,55,72.40475809
361,56,79.43583544
361,57,88.50012608
361,58,98.63353936
361,59,108.7365078
361,60,117.7762101
361,61,124.4145435
361,62,126.5403301
361,63,121.4397282
361,64,106.830924
361,65,82.22679322
366,0,18.12725929
366,1,18.40590479
366,2,18.68239902
366,3,18.95356486
366,4,19.21543885
366,5,19.46339308
366,6,19.69266746
366,7,19.89954169
366,8,20.08318725
366,9,20.24769435
366,10,20.40305634
366,11,20.56380029
366,12,20.74525557
366,13,20.95945056
366,14,21.2131347
366,15,21.50849941
366,16,21.84493708
366,17,22.22020801
366,18,22.63099562
366,19,23.07345189
366,20,23.5437808
366,21,24.03868358
366,22,24.55578454
366,23,25.09420532
366,24,25.65468327
366,25,26.23887714
366,26,26.84870365
366,27,27.48540353
366,28,28.15240463
366,29,28.85018988
366,30,29.57145898
366,31,30.32608554
366,32,31.1271019
366,33,31.94374672
366,34,32.76002811
366,35,33.64708742
366,36,34.65071793
366,37,35.66482099
366,38,36.57296401
366,39,37.48267048
366,40,38.65677696
366,41,40.17114423
366,42,41.76968925
366,43,43.1082429
366,44,44.13227104
366,45,45.19927895
366,46,46.78996746
366,47,49.14563076
366,48,52.12263833
366,49,55.23769916
366,50,57.93018676
366,51,59.93725966
366,52,61.41714616
366,53,62.78463335
366,54,64.62010852
366,55,67.7004983
366,56,72.79565244
366,57,80.18558189
366,58,89.38242726
366,59,99.39104803
366,60,109.1787389
366,61,117.756583
366,62,123.7571751
366,63,125.0479229
366,64,119.0188433
366,65,103.6383139
371,0,17.90619742
371,1,18.177505
371,2,18.44675546
371,3,18.71090023
371,4,18.96609849
371,5,19.20780322
371,6,19.43122182
371,7,19.6323876
371,8,19.80993037
371,9,19.9671391
371,10,20.11318512
371,11,20.26212962
371,12,20.42943659
371,13,20.62773375
371,14,20.86441997
371,15,21.14209093
371,16,21.46034098
371,17,21.81709492
371,18,22.20918759
371,19,22.6328463
371,20,23.08425822
371,21,23.56001727
371,22,24.05748803
371,23,24.57532404
371,24,25.11384071
371,25,25.67444574
371,26,26.2590819
371,27,26.86904536
371,28,27.50656907
371,29,28.17506129
371,30,28.86831325
371,31,29.58614677
371,32,30.34788716
371,33,31.14263561
371,34,31.9323022
371,35,32.74935323
371,36,33.67658775
371,37,34.6829504
371,38,35.62276941
371,39,36.47085695
371,40,37.44125575
371,41,38.75021124
371,42,40.31699425
371,43,41.80513285
371,44,42.95721859
371,45,43.89675363
371,46,45.07038275
371,47,46.88784719
371,48,49.44880327
371,49,52.48115069
371,50,55.44920136
371,51,57.86924278
371,52,59.6238892
371,53,60.96433872
371,54,62.33446535
371,55,64.34144257
371,56,67.76496856
371,57,73.27613985
371,58,80.97596344
371,59,90.24608655
371,60,100.0904226
371,61,109.5460869
371,62,117.6530666
371,63,123.0083484
371,64,123.4701156
371,65,116.54776
376,0,17.69143924
376,1,17.95565737
376,2,18.21791836
376,3,18.47529778
376,4,18.7240777
376,5,18.95980063
376,6,19.17766311
376,7,19.37348878
376,8,19.54540969
376,9,19.69594118
376,10,19.83341431
376,11,19.9713544
376,12,20.12527877
376,13,20.30838116
376,14,20.52873942
376,15,20.78939656
376,16,21.09015718
376,17,21.42909737
376,18,21.80320439
376,19,22.20879724
376,20,22.6420651
376,21,23.09952451
376,22,23.57834428
376,23,24.07677564
376,24,24.59466664
376,25,25.1331622
376,26,25.69406297
376,27,26.27898717
376,28,26.88913379
376,29,27.528623
376,30,28.19545732
376,31,28.88245451
376,32,29.60416184
376,33,30.36995355
376,34,31.14324861
376,35,31.91369328
376,36,32.75819573
376,37,33.71874048
376,38,34.68585252
376,39,35.54045294
376,40,36.37922617
376,41,37.46112079
376,42,38.88670153
376,43,40.43556114
376,44,41.76276289
376,45,42.75087393
376,46,43.68080592
376,47,45.01970914
376,48,47.0691861
376,49,49.79157918
376,50,52.80995145
376,51,55.57881756
376,52,57.72336579
376,53,59.25969469
376,54,60.50284338
376,55,61.91775163
376,56,64.13793671
376,57,67.9270009
376,58,73.83561276
376,59,81.79270997
376,60,91.08146592
376,61,100.7288596
376,62,109.8393217
376,63,117.4671321
376,64,122.1707536
376,65,121.812524
381,0,17.48272869
381,1,17.74009445
381,2,17.99560751
381,3,18.24646313
381,4,18.48906599
381,5,18.7190554
381,6,18.93163669
381,7,19.12245862
381,8,19.28919941
381,9,19.4336325
381,10,19.56323808
381,11,19.69094105
381,12,19.83222757
381,13,20.0008137
381,14,20.20547897
381,15,20.44976103
381,16,20.73369063
381,17,21.05548184
381,18,21.4122702
381,19,21.80048042
381,20,22.21632097
381,21,22.65625343
381,22,23.11730093
381,23,23.59738938
381,24,24.09588673
381,25,24.61363739
381,26,25.15222634
381,27,25.71351823
381,28,26.2983741
381,29,26.90990572
381,30,27.55035709
381,31,28.21125913
381,32,28.89664158
381,33,29.62671572
381,34,30.38320103
381,35,31.1284669
381,36,31.90310578
381,37,32.79007232
381,38,33.75335508
381,39,34.64589321
381,40,35.43624871
381,41,36.32738703
381,42,37.54360295
381,43,39.03784312
381,44,40.49893353
381,45,41.64290725
381,46,42.51700113
381,47,43.51183902
381,48,45.05440365
381,49,47.32163814
381,50,50.15054158
381,51,53.08824335
381,52,55.62161108
381,53,57.50246341
381,54,58.8582992
381,55,60.04436536
381,56,61.54486968
381,57,64.01603008
381,58,68.18372388
381,59,74.46223908
381,60,82.62251421
381,61,91.88075582
381,62,101.3047006
381,63,110.0594537
381,64,117.2002686
381,65,121.2472855
386,0,17.27982338
386,1,17.53056314
386,2,17.7795579
386,3,18.02411819
386,4,18.26077049
386,5,18.48525695
386,6,18.69280935
386,7,18.87893435
386,8,19.04089985
386,9,19.17977271
386,10,19.30217896
386,11,19.42038488
386,12,19.54975931
386,13,19.70448697
386,14,19.89406335
386,15,20.12257048
386,16,20.39028957
386,17,20.69556103
386,18,21.03565964
386,19,21.40712676
386,20,21.80620669
386,21,22.22932349
386,22,22.67339188
386,23,23.13608644
386,24,23.6163232
386,25,24.11458164
386,26,24.6322344
386,27,25.17116218
386,28,25.73248945
386,29,26.31782921
386,30,26.9315973
386,31,27.56876243
386,32,28.22377759
386,33,28.91552405
386,34,29.64814249
386,35,30.38024339
386,36,31.10813085
386,37,31.91369196
386,38,32.83466263
386,39,33.75862831
386,40,34.56452663
386,41,35.33873107
386,42,36.33476923
386,43,37.67425903
386,44,39.17174627
386,45,40.48938313
386,46,41.45918844
386,47,42.2862638
386,48,43.40981133
386,49,45.17352085
386,50,47.62820897
386,51,50.50210333
386,52,53.30008596
386,53,55.57839412
386,54,57.2184319
386,55,58.43240233
386,56,59.5996733
386,57,61.225252
386,58,63.98006445
386,59,68.52992909
386,60,75.14352248
386,61,83.45332453
386,62,92.63784448
386,63,101.817179
386,64,110.2076221
386,65,116.8539965
391,0,17.0824937
391,1,17.32682377
391,2,17.56951876
391,3,17.80800007
391,4,18.03891471
391,5,18.25811259
391,6,18.46086773
391,7,18.6425753
391,8,18.80013572
391,9,18.9339474
391,10,19.04978603
391,11,19.15920803
391,12,19.27737856
391,13,19.41888824
391,14,19.59395305
391,15,19.80724958
391,16,20.05934228
391,17,20.3486901
391,18,20.67269347
391,19,21.02801758
391,20,21.41095863
391,21,21.81791774
391,22,22.24572799
391,23,22.69187524
391,24,23.15488393
391,25,23.6348065
391,26,24.13281373
391,27,24.65062074
391,28,25.1898008
391,29,25.75100205
391,30,26.33840732
391,31,26.95209423
391,32,27.58225717
391,33,28.23802692
391,34,28.93879557
391,35,29.6587526
391,36,30.36227017
391,37,31.09792914
391,38,31.94798623
391,39,32.87159959
391,40,33.72086815
391,41,34.45880916
391,42,35.27717386
391,43,36.40556826
391,44,37.82752502
391,45,39.25960698
391,46,40.40207493
391,47,41.23505733
391,48,42.08711279
391,49,43.38627208
391,50,45.3695142
391,51,47.96884378
391,52,50.82429977
391,53,53.43513412
391,54,55.45460081
391,55,56.88386171
391,56,57.99358613
391,57,59.17877539
391,58,60.96721138
391,59,64.03216014
391,60,68.95842488
391,61,75.86681579
391,62,84.2745249
391,63,93.34814032
391,64,102.2661949
391,65,110.2850179
396,0,16.89052196
396,1,17.1286492
396,2,17.36525257
396,3,17.59786003
396,4,17.82323742
396,5,18.03734629
396,6,18.23551691
396,7,18.41306144
396,8,18.56655451
396,9,18.69576656
396,10,18.80563332
396,11,18.90695762
396,12,19.01461592
396,13,19.14353376
396,14,19.30464152
396,15,19.50325881
396,16,19.74027434
396,17,20.01426325
396,18,20.32273479
396,19,20.66248041
396,20,21.02986369
396,21,21.42127616
396,22,21.83348822
396,23,22.26384559
396,24,22.7105562
396,25,23.17321644
396,26,23.6527632
396,27,24.15069576
396,28,24.66885953
396,29,25.20780294
396,30,25.77008466
396,31,26.35961173
396,32,26.96823307
396,33,27.59362167
396,34,28.25808513
396,35,28.95922258
396,36,29.65212104
396,37,30.34052102
396,38,31.11042387
396,39,31.9949659
396,40,32.87922283
396,41,33.64074881
396,42,34.35616837
396,43,35.272365
396,44,36.52861965
396,45,37.97303726
396,46,39.28082886
396,47,40.24514674
396,48,40.9989166
396,49,41.94224131
396,50,43.44483232
396,51,45.62974882
396,52,48.32199101
396,53,51.09835021
396,54,53.48870236
396,55,55.25892676
396,56,56.51110465
396,57,57.55236472
396,58,58.79101879
396,59,60.77772142
396,60,64.17219847
396,61,69.46045493
396,62,76.6197637
396,63,85.07701527
396,64,94.00836847
396,65,102.6521238
